chr,start,mappability,gc_content,end,LL_RS2L_G1_1,LL_RS2L_G1_2,LL_RS2L_G1_3
chr2,5140000,0.691374,0.6291,5160000,519,1010,1251
chr2,5160000,0.942341,0.5737,5180000,889,1898,2011
chr2,5180000,0.842025,0.6389,5200000,795,1703,1636
chr2,5200000,0.872277,0.64985,5220000,1022,1805,2171
chr2,5220000,0.971512,0.67395,5240000,1177,2339,2565
chr2,5240000,0.960008,0.65465,5260000,1116,2282,2394
chr2,5260000,0.834675,0.6163,5280000,985,1622,1999
chr2,5280000,0.968665,0.68965,5300000,2347,3406,3436
chr2,5300000,0.975268,0.648,5320000,1398,2629,2723
chr2,5320000,0.99125,0.63095,5340000,1258,2456,2589
chr2,5340000,0.845871,0.61695,5360000,887,1785,2073
chr2,5360000,0.998725,0.6516,5380000,1172,2401,2375
chr2,5380000,0.885327,0.66915,5400000,1134,2012,2584
chr2,5400000,0.811408,0.663,5420000,1144,1944,2312
chr2,5420000,0.601884,0.67765,5440000,1320,1535,1802
chr2,5440000,0.958483,0.6574,5460000,1196,2387,2400
chr2,5460000,0.976399,0.68365,5480000,1458,2757,2976
chr2,5480000,0.80275,0.70835,5500000,1148,2186,2556
chr2,5500000,0.97868,0.68025,5520000,1414,2645,3160
chr2,5520000,0.568303,0.6023,5540000,583,1140,1287
chr2,5540000,0.9908,0.6301,5560000,1093,2295,2495
chr2,5560000,0.963979,0.7003,5580000,1387,2594,2692
chr2,5580000,0.986485,0.60215,5600000,1083,2017,2173
chr2,5600000,0.999375,0.607,5620000,1542,2573,2633
chr2,5620000,0.960909,0.6684,5640000,1331,2546,2683
chr2,5640000,0.982947,0.654,5660000,1289,2473,2627
chr2,5660000,0.982154,0.6537,5680000,1649,2860,2744
chr2,5680000,0.99305,0.68875,5700000,1664,3073,3322
chr2,5700000,0.986699,0.621,5720000,1255,2368,2331
chr2,5720000,0.93067,0.60465,5740000,1378,2204,2514
chr2,5740000,0.95089,0.6482,5760000,1500,2484,2831
chr2,5760000,0.995104,0.6565,5780000,1198,2634,2633
chr2,5780000,0.996975,0.65835,5800000,1295,2679,2694
chr2,5800000,0.968008,0.6457,5820000,1169,2545,2443
chr2,5820000,0.900529,0.63845,5840000,1053,2124,2195
chr2,5840000,0.97573,0.6912,5860000,1417,2752,3043
chr2,5860000,0.995457,0.66715,5880000,1367,2827,2952
chr2,5880000,0.981788,0.61845,5900000,8205,15590,8973
chr2,5900000,0.996221,0.6752,5920000,1855,3120,3175
chr2,5920000,0.940281,0.56725,5940000,806,1546,1767
chr2,5940000,0.99508,0.64845,5960000,1296,2525,2641
chr2,5960000,0.77323,0.54205,5980000,726,1412,1515
chr2,5980000,1,0.65155,6000000,1256,2571,2788
chr2,6000000,0.99575,0.677,6020000,2135,3272,3418
chr2,6020000,0.965468,0.6921,6040000,1514,2426,2691
chr2,6040000,0.995802,0.63465,6060000,1397,2306,2364
chr2,6060000,0.9576,0.6675,6080000,2779,4478,3328
chr2,6080000,1,0.619,6100000,1179,2515,2597
chr2,6100000,0.937368,0.6554,6120000,1361,2374,2549
chr2,6120000,0.877622,0.6825,6140000,1547,2309,2819
chr2,6140000,0.960671,0.53145,6160000,772,1377,1560
chr2,6160000,0.912821,0.58725,6180000,959,1598,1889
chr2,6180000,0.806293,0.5645,6200000,777,1467,1604
chr2,6200000,0.879525,0.5869,6220000,847,1699,1806
chr2,6220000,0.945293,0.64125,6240000,1372,2369,2491
chr2,6240000,0.966217,0.6435,6260000,3901,4156,4638
chr2,6260000,0.984254,0.6502,6280000,1019,1792,2073
chr2,6280000,0.970656,0.6247,6300000,1201,2213,2369
chr2,6300000,0.818638,0.50545,6320000,776,1252,1196
chr2,6320000,0.549966,0.59695,6340000,656,1214,1237
chr2,6340000,0.892493,0.6422,6360000,1598,2377,2466
chr2,6360000,0.923445,0.6415,6380000,1033,1952,2251
chr2,6380000,0.986146,0.6736,6400000,1332,2530,2670
chr2,6400000,0.928624,0.6608,6420000,1215,2236,2551
chr2,6420000,0.995413,0.6759,6440000,1245,2494,2714
chr2,6440000,0.971739,0.644,6460000,1270,2390,2702
chr2,6460000,0.956609,0.67415,6480000,1199,2361,2667
chr2,6480000,1,0.65325,6500000,1352,2482,2594
chr2,6500000,0.991408,0.6885,6520000,1648,2933,3195
chr2,6520000,0.985348,0.6231,6540000,2685,3814,3381
chr2,6540000,0.761713,0.57665,6560000,820,1510,1685
chr2,6560000,0.989697,0.64055,6580000,1148,2468,2563
chr2,6580000,0.883076,0.61655,6600000,970,1913,2095
chr2,6600000,0.938192,0.6338,6620000,1065,2243,2384
chr2,6620000,0.988442,0.62555,6640000,1478,2561,2511
chr2,6640000,0.962633,0.6098,6660000,1346,2274,2403
chr2,6660000,0.9995,0.65515,6680000,1249,2724,2628
chr2,6680000,0.941441,0.62235,6700000,1122,2045,2419
chr2,6700000,1,0.6463,6720000,1230,2602,2636
chr2,6720000,0.90061,0.56295,6740000,852,1713,1880
chr2,6740000,0.9242,0.6252,6760000,1112,2282,2460
chr2,6760000,0.968006,0.64865,6780000,2045,3273,3109
chr2,6780000,0.971933,0.62,6800000,2867,3629,3399
chr2,6800000,0.983402,0.5641,6820000,1183,2044,2018
chr2,6820000,0.944014,0.5832,6840000,928,1742,1968
chr2,6840000,0.964868,0.59625,6860000,972,1859,2127
chr2,6860000,0.97548,0.56095,6880000,825,1539,1765
chr2,6880000,0.796541,0.61095,6900000,761,1646,1780
chr2,6900000,0.689253,0.6237,6920000,731,1351,1433
chr2,6920000,0.886344,0.6306,6940000,1045,2036,2039
chr2,6940000,0.98855,0.66615,6960000,1354,2485,2919
chr2,6960000,0.990025,0.6762,6980000,1416,2795,2860
chr2,6980000,0.985559,0.6023,7000000,1206,2202,2281
chr2,7000000,0.989144,0.68425,7020000,1470,2783,2974
chr2,7020000,0.804084,0.68675,7040000,1043,1887,2173
chr2,7040000,0.979075,0.6447,7060000,1240,2357,2331
chr2,7060000,0.9985,0.6451,7080000,1317,2666,2704
chr2,7080000,0.9617,0.64655,7100000,2515,3448,3421
chr2,7100000,0.959012,0.64845,7120000,1357,2409,2633
chr2,7120000,0.978283,0.60215,7140000,923,1860,2225
chr2,7140000,0.892229,0.63135,7160000,971,2004,2137
chr2,7160000,1,0.6713,7180000,1316,2629,2738
chr2,7180000,0.923355,0.5809,7200000,766,1460,1773
chr2,7200000,0.865706,0.57325,7220000,692,1272,1481
chr2,7220000,0.917094,0.62295,7240000,971,1771,1890
chr2,7240000,0.919076,0.5787,7260000,1005,1671,1861
chr2,7260000,0.937275,0.5868,7280000,1322,1875,2122
chr2,7280000,0.943856,0.61535,7300000,1556,2343,2504
chr2,7300000,0.999875,0.6449,7320000,1391,2580,2793
chr2,7320000,0.985031,0.6459,7340000,1223,2507,2669
chr2,7340000,0.906454,0.6436,7360000,1890,2556,2830
chr2,7360000,0.860856,0.59535,7380000,799,1513,1703
chr2,7380000,0.898884,0.5838,7400000,980,1616,1777
chr2,7400000,0.962123,0.6448,7420000,2914,3840,3633
chr2,7420000,0.997725,0.6301,7440000,1205,2403,2419
chr2,7440000,0.996118,0.6516,7460000,1216,2325,2520
chr2,7460000,0.949592,0.53635,7480000,818,1532,1631
chr2,7480000,0.982604,0.62395,7500000,1976,2842,2936
chr2,7500000,0.990717,0.5964,7520000,971,1871,1986
chr2,7520000,0.893618,0.53735,7540000,653,1228,1359
chr2,7540000,0.872496,0.6079,7560000,858,1495,1838
chr2,7560000,0.961487,0.5848,7580000,1109,1906,2026
chr2,7580000,0.772296,0.52675,7600000,636,1100,1187
chr2,7600000,0.680792,0.61225,7620000,600,1131,1230
chr2,7620000,0.307001,0.61815,7640000,216,388,475
chr2,7640000,0.304591,0.62285,7660000,262,366,483
chr2,7660000,0.376656,0.62505,7680000,277,407,559
chr2,7680000,0.261493,0.6179,7700000,218,312,435
chr2,7700000,0.288747,0.61825,7720000,183,280,320
chr2,7720000,0.575198,0.62495,7740000,550,877,1013
chr2,7740000,0.23174,0.6089,7760000,119,218,238
chr2,7760000,0.348369,0.6237,7780000,308,405,531
chr2,7780000,0.458491,0.6204,7800000,268,423,632
chr2,7800000,0.368682,0.6222,7820000,241,355,489
chr2,7820000,0.263097,0.6037,7840000,141,267,393
chr2,7840000,0.504189,0.59055,7860000,453,712,855
chr2,7860000,0.395604,0.6178,7880000,267,487,653
chr2,7880000,0.492958,0.6183,7900000,302,563,684
chr2,7900000,0.520654,0.62395,7920000,387,517,565
chr2,7920000,0.516096,0.59385,7940000,374,596,714
chr2,7940000,0.500985,0.60705,7960000,409,669,922
chr2,7960000,0.467038,0.59135,7980000,298,556,672
chr2,7980000,0.404061,0.61565,8000000,333,367,486
chr2,8000000,0.464329,0.593,8020000,355,534,775
chr2,8020000,0.532512,0.5977,8040000,1954,2045,1807
chr2,8040000,0.577525,0.5855,8060000,4748,4234,3060
chr2,8060000,0.332269,0.5778,8080000,220,388,512
chr2,8080000,0.541288,0.60065,8100000,850,1163,1308
chr2,8100000,0.426352,0.5945,8120000,283,544,662
chr2,8120000,0.216182,0.5952,8140000,125,236,262
chr2,8140000,0.413038,0.60015,8160000,375,437,588
chr2,8160000,0.572253,0.59845,8180000,478,783,1024
chr2,8180000,0.365389,0.60495,8200000,506,598,611
chr2,8200000,0.359454,0.6215,8220000,624,605,696
chr2,8220000,0.402883,0.61975,8240000,270,465,600
chr2,8240000,0.434764,0.6212,8260000,454,691,886
chr2,8260000,0.195035,0.62215,8280000,84,124,230
chr2,8280000,0.342267,0.6215,8300000,259,370,531
chr2,8300000,0.342358,0.61075,8320000,587,702,602
chr2,8320000,0.347577,0.6164,8340000,250,431,599
chr2,8340000,0.299613,0.62015,8360000,224,325,367
chr2,8360000,0.23065,0.6136,8380000,131,207,285
chr2,8380000,0.262081,0.61395,8400000,195,276,373
chr2,8400000,0.27274,0.58735,8420000,102,174,249
chr2,8420000,0.247342,0.5926,8440000,152,247,396
chr2,8440000,0.349312,0.593,8460000,318,558,705
chr2,8460000,0.447378,0.5891,8480000,513,766,852
chr2,8480000,0.364694,0.60095,8500000,249,396,527
chr2,8500000,0.295331,0.583,8520000,239,385,498
chr2,8520000,0.348388,0.5995,8540000,211,412,608
chr2,8540000,0.256155,0.60115,8560000,165,309,409
chr2,8560000,0.258456,0.57955,8580000,172,334,402
chr2,8580000,0.379472,0.6149,8600000,288,502,677
chr2,8600000,0.192561,0.6117,8620000,85,148,214
chr2,8620000,0.270311,0.57855,8640000,133,227,332
chr2,8640000,0.268056,0.5999,8660000,206,342,508
chr2,8660000,0.172267,0.60075,8680000,90,197,240
chr2,8680000,0.440674,0.60565,8700000,355,572,890
chr2,8700000,0.306691,0.6099,8720000,205,348,535
chr2,8720000,0.186143,0.6044,8740000,111,177,248
chr2,8740000,0.307671,0.6138,8760000,272,428,499
chr2,8760000,0.395565,0.614,8780000,275,426,588
chr2,8780000,0.380428,0.6015,8800000,280,469,724
chr2,8800000,0.267661,0.58085,8820000,199,367,407
chr2,8820000,0.290389,0.5957,8840000,170,345,462
chr2,8840000,0.331361,0.6043,8860000,237,406,582
chr2,8860000,0.17707,0.5882,8880000,81,139,196
chr2,8880000,0.327441,0.61495,8900000,253,398,581
chr2,8900000,0.163321,0.60445,8920000,94,166,267
chr2,8920000,0.151642,0.61645,8940000,100,182,275
chr2,8940000,0.206381,0.5852,8960000,143,278,364
chr2,8960000,0.200033,0.5895,8980000,139,216,301
chr2,8980000,0.210469,0.6094,9000000,103,185,302
chr2,9000000,0.310555,0.6158,9020000,226,378,560
chr2,9020000,0.202133,0.5846,9040000,96,165,242
chr2,9040000,0.207435,0.60335,9060000,139,235,331
chr2,9060000,0.229198,0.60235,9080000,142,236,386
chr2,9080000,0.213632,0.59305,9100000,155,253,340
chr2,9100000,0.251172,0.60475,9120000,165,236,372
chr2,9120000,0.213842,0.61665,9140000,134,271,391
chr2,9140000,0.353309,0.59775,9160000,263,483,698
chr2,9160000,0.300653,0.60025,9180000,305,366,537
chr2,9180000,0.301452,0.6162,9200000,273,359,485
chr2,9200000,0.202545,0.6132,9220000,162,265,369
chr2,9220000,0.188568,0.61385,9240000,116,205,274
chr2,9240000,0.271258,0.5841,9260000,160,277,406
chr2,9260000,0.312464,0.5971,9280000,227,372,501
chr2,9280000,0.221588,0.60355,9300000,162,317,414
chr2,9300000,0.199734,0.5802,9320000,150,258,384
chr2,9320000,0.17462,0.6016,9340000,72,127,202
chr2,9340000,0.298543,0.61675,9360000,235,403,588
chr2,9360000,0.19973,0.59925,9380000,227,317,544
chr2,9380000,0.156906,0.59715,9400000,110,185,264
chr2,9400000,0.200581,0.5934,9420000,200,318,322
chr2,9420000,0.186259,0.6064,9440000,104,168,196
chr2,9440000,0.299637,0.59095,9460000,323,362,489
chr2,9460000,0.370608,0.6011,9480000,409,560,722
chr2,9480000,0.256425,0.61525,9500000,205,363,456
chr2,9500000,0.131913,0.5951,9520000,70,122,194
chr2,9520000,0.226727,0.61495,9540000,158,286,431
chr2,9540000,0.197737,0.6042,9560000,133,218,389
chr2,9560000,0.210393,0.6135,9580000,178,321,426
chr2,9580000,0.250905,0.61175,9600000,214,351,510
chr2,9600000,0.290213,0.6091,9620000,223,388,549
chr2,9620000,0.162332,0.5977,9640000,93,184,243
chr2,9640000,0.224878,0.615,9660000,105,250,301
chr2,9660000,0.256029,0.61685,9680000,174,322,495
chr2,9680000,0.181317,0.615,9700000,97,132,220
chr2,9700000,0.270141,0.6027,9720000,163,300,437
chr2,9720000,0.218188,0.6098,9740000,102,250,381
chr2,9740000,0.214854,0.5947,9760000,141,241,394
chr2,9760000,0.205044,0.6013,9780000,152,245,363
chr2,9780000,0.256031,0.6131,9800000,175,313,482
chr2,9800000,0.303195,0.60475,9820000,220,337,459
chr2,9820000,0.396963,0.5961,9840000,276,508,611
chr2,9840000,0.383789,0.6127,9860000,209,354,511
chr2,9860000,0.264008,0.6065,9880000,158,261,413
chr2,9880000,0.274489,0.6146,9900000,113,192,281
chr2,9900000,0.27369,0.6042,9920000,155,274,410
chr2,9920000,0.362262,0.6134,9940000,228,348,519
chr2,9940000,0.41575,0.6106,9960000,365,487,548
chr2,9960000,0.672873,0.6012,9980000,687,1239,1204
chr2,9980000,0.865781,0.61065,10000000,808,1624,1617
chr2,10000000,0.981398,0.60415,10020000,2708,3817,3159
chr2,10020000,0.995221,0.6566,10040000,1264,2464,2678
chr2,10040000,0.984543,0.63425,10060000,813,1785,1827
chr2,10060000,0.873512,0.684,10080000,1478,2484,2781
chr2,10080000,0.977615,0.5471,10100000,824,1700,1658
chr2,10100000,0.701333,0.6156,10120000,1166,1761,1896
chr2,10120000,0.791708,0.64135,10140000,958,1813,2086
chr2,10140000,0.709017,0.6424,10160000,727,1358,1608
chr2,10160000,0.453557,0.6274,10180000,216,441,582
chr2,10180000,0.380036,0.63685,10200000,116,211,287
chr2,10200000,0.388599,0.6654,10220000,111,198,367
chr2,10220000,0.382566,0.6331,10240000,26,55,83
chr2,10240000,0.313501,0.6334,10260000,30,45,81
chr2,10260000,0.3991,0.66825,10280000,139,192,344
chr2,10280000,0.3859,0.63185,10300000,35,69,98
chr2,10300000,0.350224,0.63845,10320000,44,62,110
chr2,10320000,0.374669,0.6598,10340000,121,190,323
chr2,10340000,0.455325,0.6362,10360000,212,389,564
chr2,10360000,0.466164,0.6352,10380000,250,491,579
chr2,10380000,0.974887,0.66835,10400000,1435,2678,2792
chr2,10400000,0.918997,0.6296,10420000,1202,2288,2514
chr2,10420000,0.950803,0.6158,10440000,986,2090,2247
chr2,10440000,0.948523,0.66605,10460000,1294,2437,2643
chr2,10460000,0.979059,0.6957,10480000,1627,2829,3235
chr2,10480000,0.911583,0.6034,10500000,2456,2963,2868
chr2,10500000,0.952753,0.5917,10520000,976,1852,2004
chr2,10520000,0.974039,0.63765,10540000,1249,2429,2471
chr2,10540000,0.993277,0.527,10560000,913,1820,1831
chr2,10560000,0.998817,0.63065,10580000,1404,2566,2672
chr2,10580000,0.963039,0.63635,10600000,1127,2246,2384
chr2,10600000,0.975239,0.6271,10620000,1026,2119,2304
chr2,10620000,0.947474,0.60965,10640000,3873,4655,4169
chr2,10640000,0.85531,0.61345,10660000,1476,2191,2461
chr2,10660000,0.924776,0.58945,10680000,784,1657,1789
chr2,10680000,0.978961,0.6178,10700000,1087,2222,2512
chr2,10700000,0.985361,0.6396,10720000,1109,2227,2321
chr2,10720000,0.720646,0.54515,10740000,548,1050,1160
chr2,10740000,0.850659,0.49575,10760000,481,859,1093
chr2,10760000,0.958721,0.58985,10780000,1097,1934,2175
chr2,10780000,0.923044,0.5951,10800000,1254,1915,2195
chr2,10800000,1,0.6616,10820000,2596,4355,4103
chr2,10820000,1,0.6878,10840000,1560,2925,3221
chr2,10840000,0.953304,0.64905,10860000,1249,2466,2516
chr2,10860000,0.831544,0.5696,10880000,915,1386,1713
chr2,10880000,0.87067,0.61885,10900000,1052,2038,2104
chr2,10900000,0.749739,0.6329,10920000,817,1670,1771
chr2,10920000,0.99,0.64485,10940000,1211,2423,2638
chr2,10940000,0.988942,0.64975,10960000,1510,2829,2813
chr2,10960000,1,0.71275,10980000,1664,3104,3461
chr2,10980000,0.998237,0.63695,11000000,1134,2507,2555
chr2,11000000,0.986262,0.65195,11020000,1093,2301,2500
chr2,11020000,0.985153,0.64,11040000,1133,2319,2419
chr2,11040000,0.957862,0.69805,11060000,1530,2710,3175
chr2,11060000,0.980937,0.6599,11080000,3258,4340,4310
chr2,11080000,0.977698,0.609,11100000,1131,2266,2223
chr2,11100000,0.971877,0.6224,11120000,1161,2237,2391
chr2,11120000,0.9326,0.53485,11140000,10945,17904,11955
chr2,11140000,0.963574,0.6352,11160000,1201,2335,2539
chr2,11160000,0.98908,0.65055,11180000,2271,3209,2794
chr2,11180000,0.740534,0.6501,11200000,731,1401,1504
chr2,11200000,0.955546,0.642,11220000,1549,2646,2487
chr2,11220000,0.875061,0.62415,11240000,1018,1796,2100
chr2,11240000,0.528616,0.6161,11260000,290,554,555
chr2,11260000,0.959774,0.59795,11280000,2046,2876,2769
chr2,11280000,0.928837,0.6305,11300000,1248,2350,2421
chr2,11300000,0.913022,0.60675,11320000,1311,2114,2061
chr2,11320000,0.9939,0.68175,11340000,2017,3220,3547
chr2,11340000,0.847673,0.62695,11360000,7061,8445,10374
chr2,11360000,0.999425,0.65875,11380000,2147,3205,3287
chr2,11380000,0.777022,0.68165,11400000,987,1713,1947
chr2,11400000,0.592146,0.661,11420000,51285,54191,59531
chr2,11420000,0.608042,0.6669,11440000,61897,60831,69919
chr2,11440000,0.760993,0.6568,11460000,790,1562,1674
chr2,11460000,0.996817,0.6824,11480000,1372,2529,2914
chr2,11480000,0.99908,0.6165,11500000,1123,2371,2250
chr2,11500000,0.945865,0.6258,11520000,1073,1962,2052
chr2,11520000,0.928836,0.5923,11540000,940,1740,1845
chr2,11540000,0.992525,0.65225,11560000,1684,2912,2895
chr2,11560000,0.906339,0.61815,11580000,1142,2031,2195
chr2,11580000,0.900898,0.5681,11600000,805,1574,1776
chr2,11600000,0.885933,0.5598,11620000,744,1371,1563
chr2,11620000,0.976766,0.6644,11640000,1364,2490,2694
chr2,11640000,0.99745,0.67995,11660000,1211,2166,2404
chr2,11660000,0.951922,0.71475,11680000,1504,2479,3281
chr2,11680000,0.979258,0.64275,11700000,1143,2274,2462
chr2,11700000,0.989482,0.6853,11720000,1443,2726,2997
chr2,11720000,1,0.63935,11740000,1093,2237,2293
chr2,11740000,0.992567,0.6045,11760000,2400,3351,3389
chr2,11760000,0.968429,0.6973,11780000,2098,3283,3698
chr2,11780000,0.986925,0.6503,11800000,1127,2407,2436
chr2,11800000,0.969461,0.67835,11820000,1352,2584,2918
chr2,11820000,0.99945,0.66555,11840000,1266,2587,2611
chr2,11840000,0.94736,0.68935,11860000,1367,2414,2918
chr2,11860000,0.837797,0.5979,11880000,875,1665,1870
chr2,11880000,0.883119,0.65125,11900000,2501,3037,3254
chr2,11900000,0.955011,0.6519,11920000,1183,2338,2750
chr2,11920000,0.97002,0.6673,11940000,2226,3319,3313
chr2,11940000,0.978058,0.66185,11960000,1470,2771,2809
chr2,11960000,0.948658,0.6386,11980000,1214,2407,2633
chr2,11980000,0.889742,0.6088,12000000,903,1900,1974
chr2,12000000,0.858247,0.54415,12020000,624,1216,1546
chr2,12020000,0.990075,0.6122,12040000,1158,2185,2289
chr2,12040000,0.954322,0.653,12060000,1583,2708,2698
chr2,12060000,1,0.66345,12080000,561,1000,1236
chr2,12080000,0.993657,0.6064,12100000,1336,1716,1538
chr2,12100000,1,0.65665,12120000,542,888,1027
chr2,12120000,0.9765,0.64945,12140000,1150,2431,1319
chr2,12140000,0.99875,0.6564,12160000,1236,2481,1345
chr2,12160000,0.941201,0.6634,12180000,1293,2413,1473
chr2,12180000,0.953625,0.6565,12200000,1260,2433,1292
chr2,12200000,0.940685,0.6472,12220000,1243,2501,1478
chr2,12220000,0.917783,0.63265,12240000,1330,2259,1365
chr2,12240000,1,0.63515,12260000,1936,3250,1979
chr2,12260000,0.975592,0.6354,12280000,1180,2424,1304
chr2,12280000,0.9889,0.62995,12300000,1294,2405,1320
chr2,12300000,0.958496,0.6361,12320000,1255,2427,1422
chr2,12320000,0.995525,0.58165,12340000,1074,2172,1059
chr2,12340000,0.986,0.6437,12360000,1237,2271,1343
chr2,12360000,0.988713,0.65905,12380000,1269,2579,1378
chr2,12380000,0.968272,0.6902,12400000,1476,2777,1599
chr2,12400000,0.997375,0.6486,12420000,1191,2462,1146
chr2,12420000,0.9719,0.67445,12440000,1382,2594,1517
chr2,12440000,0.898833,0.6457,12460000,1138,2079,1104
chr2,12460000,0.903587,0.6543,12480000,1483,2561,1440
chr2,12480000,1,0.6692,12500000,1351,2717,1340
chr2,12500000,0.95886,0.6353,12520000,1292,2410,1421
chr2,12520000,0.989347,0.6661,12540000,1339,2743,1379
chr2,12540000,0.998792,0.6945,12560000,1492,2982,1655
chr2,12560000,1,0.6531,12580000,1212,2522,1233
chr2,12580000,1,0.69065,12600000,1430,2811,1527
chr2,12600000,1,0.70885,12620000,1587,3000,1574
chr2,12620000,0.9816,0.6545,12640000,1265,2502,1340
chr2,12640000,0.48235,0.7022,12660000,421,908,490
chr2,12660000,0.994531,0.65135,12680000,1335,2657,1349
chr2,12680000,0.990737,0.66755,12700000,1333,2647,1497
chr2,12700000,0.909477,0.6528,12720000,1531,2533,1593
chr2,12720000,0.885375,0.68265,12740000,1194,2299,1231
chr2,12740000,0.945424,0.7173,12760000,1552,2719,1626
chr2,12760000,0.9833,0.63365,12780000,1161,2313,1204
chr2,12780000,0.99655,0.6798,12800000,1097,2007,1053
chr2,12800000,0.861672,0.5813,12820000,5292,4361,5828
chr2,12820000,0.975971,0.6557,12840000,12113,8936,12431
chr2,12840000,1,0.6703,12860000,1031,1917,1174
chr2,12860000,0.972474,0.6636,12880000,1175,2675,1317
chr2,12880000,0.901973,0.6737,12900000,2047,3023,1790
chr2,12900000,0.983096,0.6843,12920000,1383,2629,1465
chr2,12920000,0.983774,0.6592,12940000,1313,2439,1337
chr2,12940000,0.996425,0.68485,12960000,1619,2814,1693
chr2,12960000,0.991927,0.6615,12980000,1319,2561,1337
chr2,12980000,0.937166,0.64985,13000000,1237,2301,1323
chr2,13000000,0.953497,0.62435,13020000,1099,1933,1130
chr2,13020000,0.952322,0.6797,13040000,1529,2951,1522
chr2,13040000,1,0.6958,13060000,1505,2871,1521
chr2,13060000,0.9931,0.66005,13080000,1213,2594,1300
chr2,13080000,0.955956,0.6441,13100000,1254,2357,1422
chr2,13100000,0.998022,0.6919,13120000,1451,2864,1580
chr2,13120000,0.992183,0.63295,13140000,1261,2648,1303
chr2,13140000,0.95402,0.56945,13160000,906,1708,972
chr2,13160000,0.947476,0.58905,13180000,893,1819,1105
chr2,13180000,0.998575,0.675,13200000,1540,2847,1637
chr2,13200000,0.923941,0.61475,13220000,934,1812,1023
chr2,13220000,1,0.69045,13240000,1388,2900,1562
chr2,13240000,0.996689,0.6713,13260000,3029,4991,2336
chr2,13260000,1,0.68325,13280000,1470,2886,1541
chr2,13280000,0.997857,0.70395,13300000,1486,2851,1579
chr2,13300000,0.988808,0.6416,13320000,1052,2249,1140
chr2,13320000,0.989617,0.66295,13340000,1296,2567,1311
chr2,13340000,0.963969,0.6464,13360000,1653,2684,1627
chr2,13360000,0.958173,0.6916,13380000,1767,2920,1681
chr2,13380000,0.992022,0.6674,13400000,1464,2811,1487
chr2,13400000,1,0.66605,13420000,1187,2452,1324
chr2,13420000,0.99965,0.65135,13440000,1220,2593,1405
chr2,13440000,0.997367,0.65655,13460000,1383,2681,1400
chr2,13460000,0.969683,0.6487,13480000,1220,2490,1312
chr2,13480000,0.998325,0.6441,13500000,1152,2532,1350
chr2,13500000,0.903122,0.6781,13520000,1243,2461,1404
chr2,13520000,0.955137,0.65865,13540000,1201,2453,1286
chr2,13540000,0.906677,0.65305,13560000,1149,2360,1241
chr2,13560000,0.996096,0.70245,13580000,1582,3022,1764
chr2,13580000,0.989494,0.66595,13600000,1287,2688,1369
chr2,13600000,0.927067,0.65055,13620000,1355,2493,1403
chr2,13620000,0.967121,0.67595,13640000,1352,2703,1455
chr2,13640000,0.991568,0.6592,13660000,1362,2727,1469
chr2,13660000,0.892671,0.61665,13680000,944,1915,1083
chr2,13680000,0.996203,0.6504,13700000,1284,2433,1388
chr2,13700000,0.999925,0.63555,13720000,1075,2469,1123
chr2,13720000,0.999375,0.62605,13740000,1052,2334,1133
chr2,13740000,0.793797,0.5888,13760000,868,1776,946
chr2,13760000,0.992269,0.643,13780000,1151,2541,1230
chr2,13780000,0.94348,0.6286,13800000,1066,2201,1205
chr2,13800000,0.919891,0.68225,13820000,1401,2343,1485
chr2,13820000,0.976944,0.64005,13840000,1217,2467,1231
chr2,13840000,0.91437,0.61065,13860000,1050,2093,1158
chr2,13860000,0.9481,0.62265,13880000,986,2025,1036
chr2,13880000,0.985683,0.6488,13900000,1293,2469,1352
chr2,13900000,0.990458,0.67255,13920000,1352,2561,1600
chr2,13920000,0.981521,0.66015,13940000,1365,2551,1420
chr2,13940000,0.980299,0.6983,13960000,1539,2783,1687
chr2,13960000,0.982358,0.67945,13980000,1311,2597,1498
chr2,13980000,0.719012,0.6849,14000000,1428,1957,1637
chr2,14000000,0.9883,0.6208,14020000,882,2017,1047
chr2,14020000,0.977463,0.6303,14040000,890,2045,1004
chr2,14040000,0.984826,0.6636,14060000,1099,2050,1172
chr2,14060000,0.987317,0.7045,14080000,1512,2797,1646
chr2,14080000,0.994417,0.63175,14100000,1384,2743,1497
chr2,14100000,0.98445,0.68635,14120000,1468,2798,1591
chr2,14120000,0.997875,0.63575,14140000,1034,2191,1084
chr2,14140000,0.994718,0.66795,14160000,1048,2062,1158
chr2,14160000,0.966637,0.6585,14180000,1302,2395,1568
chr2,14180000,0.980132,0.6933,14200000,1465,2629,1595
chr2,14200000,0.977342,0.68285,14220000,1503,2735,1588
chr2,14220000,0.960857,0.6989,14240000,1537,2763,1594
chr2,14240000,0.930375,0.62825,14260000,909,1885,1057
chr2,14260000,1,0.65515,14280000,1303,2585,1338
chr2,14280000,0.976939,0.6834,14300000,1371,2595,1374
chr2,14300000,0.987075,0.66275,14320000,1391,2575,1456
chr2,14320000,0.981742,0.6531,14340000,1177,2346,1257
chr2,14340000,0.975447,0.6483,14360000,1075,2202,1189
chr2,14360000,0.997383,0.6478,14380000,1182,2522,1305
chr2,14380000,0.980749,0.6532,14400000,1263,2530,1396
chr2,14400000,1,0.6299,14420000,979,2108,1033
chr2,14420000,0.941522,0.6483,14440000,1133,2179,1221
chr2,14440000,0.998325,0.65725,14460000,1334,2581,1526
chr2,14460000,0.660825,0.61035,14480000,630,1073,753
