chr,start,mappability,gc_content,end,LL_RS2L_G1_1,LL_RS2L_G1_2,LL_RS2L_G1_3
chr1,18900000,0.287291,0.6107,18910000,154,152,164
chr1,18910000,0.263074,0.6134,18920000,121,134,151
chr1,18920000,0.292478,0.6131,18930000,214,156,202
chr1,18930000,0.306684,0.6108,18940000,310,263,240
chr1,18940000,0.369608,0.6107,18950000,284,258,303
chr1,18950000,0.362146,0.6141,18960000,386,367,382
chr1,18960000,0.236973,0.5898,18970000,207,182,193
chr1,18970000,0.205129,0.6148,18980000,99,73,101
chr1,18980000,0.339411,0.5862,18990000,320,300,323
chr1,18990000,0.417823,0.6136,19000000,404,363,396
chr1,19000000,0.322552,0.5971,19010000,211,168,202
chr1,19010000,0.178147,0.5835,19020000,82,76,83
chr1,19020000,0.267814,0.5921,19030000,247,228,235
chr1,19030000,0.339224,0.59,19040000,211,228,287
chr1,19040000,0.227178,0.61,19050000,121,111,147
chr1,19050000,0.235364,0.5951,19060000,308,352,259
chr1,19060000,0.210739,0.5741,19070000,87,62,73
chr1,19070000,0.187558,0.5932,19080000,102,110,160
chr1,19080000,0.279902,0.6096,19090000,204,181,187
chr1,19090000,0.152117,0.6129,19100000,46,47,65
chr1,19100000,0.337939,0.6113,19110000,260,203,284
chr1,19110000,0.2943,0.6081,19120000,327,433,467
chr1,19120000,0.190319,0.5798,19130000,118,116,161
chr1,19130000,0.27877,0.5985,19140000,173,185,209
chr1,19140000,0.149254,0.5888,19150000,43,38,45
chr1,19150000,0.141758,0.5844,19160000,11,23,16
chr1,19160000,0.206731,0.5929,19170000,74,88,138
chr1,19170000,0.194108,0.6135,19180000,115,91,137
chr1,19180000,0.311202,0.6051,19190000,188,185,212
chr1,19190000,0.331802,0.5974,19200000,241,220,288
chr1,19200000,0.27933,0.6089,19210000,1151,855,811
chr1,19210000,0.215622,0.5881,19220000,162,132,169
chr1,19220000,0.476128,0.5999,19230000,336,319,339
chr1,19230000,0.387199,0.5839,19240000,281,258,304
chr1,19240000,0.282525,0.6033,19250000,205,184,236
chr1,19250000,0.208081,0.5927,19260000,128,110,149
chr1,19260000,0.224593,0.5917,19270000,115,131,136
chr1,19270000,0.225699,0.605,19280000,114,107,125
chr1,19280000,0.216416,0.5861,19290000,150,124,133
chr1,19290000,0.184531,0.6129,19300000,74,55,84
chr1,19300000,0.197468,0.59,19310000,107,86,114
chr1,19310000,0.382035,0.5884,19320000,219,214,206
chr1,19320000,0.284154,0.5887,19330000,152,168,226
chr1,19330000,0.200216,0.5794,19340000,88,67,135
chr1,19340000,0.281288,0.5867,19350000,166,154,250
chr1,19350000,0.27112,0.5831,19360000,166,184,233
chr1,19360000,0.29076,0.5916,19370000,179,202,233
chr1,19370000,0.209693,0.6086,19380000,137,125,154
chr1,19380000,0.135039,0.6109,19390000,79,79,87
chr1,19390000,0.17398,0.6118,19400000,138,123,157
chr1,19400000,0.210827,0.5884,19410000,138,147,174
chr1,19410000,0.191587,0.5947,19420000,160,107,148
chr1,19420000,0.235316,0.5918,19430000,162,112,183
chr1,19430000,0.209009,0.5963,19440000,144,122,192
chr1,19440000,0.241833,0.5875,19450000,190,168,236
chr1,19450000,0.356896,0.6131,19460000,343,291,301
chr1,19460000,0.275576,0.5857,19470000,233,194,229
chr1,19470000,0.247739,0.614,19480000,224,171,189
chr1,19480000,0.233985,0.6059,19490000,207,200,220
chr1,19490000,0.156355,0.5888,19500000,96,104,121
chr1,19500000,0.214599,0.6105,19510000,195,170,147
chr1,19510000,0.250064,0.5838,19520000,156,143,167
chr1,19520000,0.194712,0.5638,19530000,83,79,136
chr1,19530000,0.188539,0.5862,19540000,114,108,140
chr1,19540000,0.131207,0.5844,19550000,77,82,99
chr1,19550000,0.173271,0.6051,19560000,155,156,189
chr1,19560000,0.10477,0.5923,19570000,69,64,81
chr1,19570000,0.0985306,0.6156,19580000,84,73,91
chr1,19580000,0.116966,0.6141,19590000,90,87,121
chr1,19590000,0.155126,0.5893,19600000,62,53,74
chr1,19600000,0.144024,0.61,19610000,111,111,137
chr1,19610000,0.186519,0.6121,19620000,200,167,176
chr1,19620000,0.115463,0.5883,19630000,65,69,81
chr1,19630000,0.108814,0.612,19640000,600,497,318
chr1,19640000,0.134657,0.6127,19650000,113,106,119
chr1,19650000,0.18757,0.5904,19660000,75,80,105
chr1,19660000,0.154412,0.6004,19670000,130,103,111
chr1,19670000,0.343231,0.5871,19680000,280,263,304
chr1,19680000,0.221059,0.5886,19690000,138,120,170
chr1,19690000,0.235768,0.6096,19700000,173,147,227
chr1,19700000,0.305455,0.6054,19710000,530,566,534
chr1,19710000,0.134303,0.5669,19720000,39,39,70
chr1,19720000,0.216119,0.5741,19730000,117,108,113
chr1,19730000,0.226919,0.5902,19740000,134,117,184
chr1,19740000,0.224664,0.5906,19750000,224,199,225
chr1,19750000,0.151872,0.5702,19760000,96,84,125
chr1,19760000,0.184486,0.5731,19770000,94,113,135
chr1,19770000,0.204313,0.5784,19780000,123,117,179
chr1,19780000,0.201696,0.5722,19790000,77,81,104
chr1,19790000,0.226875,0.5799,19800000,79,80,90
chr1,19800000,0.155906,0.5664,19810000,100,59,122
chr1,19810000,0.266713,0.6081,19820000,141,155,178
chr1,19820000,0.242937,0.6125,19830000,189,177,188
chr1,19830000,0.232357,0.5908,19840000,151,139,171
chr1,19840000,0.248681,0.607,19850000,97,106,137
chr1,19850000,0.242119,0.6067,19860000,429,383,307
chr1,19860000,0.167735,0.5872,19870000,126,112,164
chr1,19870000,0.286741,0.5793,19880000,307,229,211
chr1,19880000,0.283451,0.5801,19890000,238,239,266
chr1,19890000,0.18746,0.5886,19900000,109,100,141
chr1,19900000,0.163681,0.6045,19910000,122,116,118
chr1,19910000,0.156027,0.582,19920000,55,52,90
chr1,19920000,0.213391,0.5835,19930000,131,89,115
chr1,19930000,0.254767,0.6092,19940000,230,226,270
chr1,19940000,0.175187,0.6104,19950000,102,91,141
chr1,19950000,0.155311,0.61,19960000,157,151,162
chr1,19960000,0.111735,0.6118,19970000,93,79,110
chr1,19970000,0.136426,0.5871,19980000,79,72,89
chr1,19980000,0.133527,0.5927,19990000,113,99,117
chr1,19990000,0.401606,0.5809,20000000,300,241,329
chr1,20000000,0.430141,0.6005,20010000,798,604,716
chr1,20010000,0.296987,0.5677,20020000,188,169,237
chr1,20020000,0.18927,0.5815,20030000,90,127,127
chr1,20030000,0.139058,0.6095,20040000,510,326,357
chr1,20040000,0.255212,0.6121,20050000,124,117,157
chr1,20050000,0.207319,0.5799,20060000,165,140,171
chr1,20060000,0.262585,0.5806,20070000,497,392,374
chr1,20070000,0.178561,0.6004,20080000,143,106,186
chr1,20080000,0.305335,0.5836,20090000,188,188,238
chr1,20090000,0.276129,0.586,20100000,165,195,204
chr1,20100000,0.179469,0.5687,20110000,94,91,135
chr1,20110000,0.22185,0.5754,20120000,129,123,179
chr1,20120000,0.322783,0.5861,20130000,211,159,216
chr1,20130000,0.285173,0.6071,20140000,638,1203,877
chr1,20140000,0.374467,0.5934,20150000,175,165,216
chr1,20150000,0.241728,0.6179,20160000,109,121,139
chr1,20160000,0.228778,0.614,20170000,115,111,124
chr1,20170000,0.280875,0.6069,20180000,151,136,197
chr1,20180000,0.211252,0.5754,20190000,241,190,213
chr1,20190000,0.219242,0.5703,20200000,118,96,166
chr1,20200000,0.194775,0.5884,20210000,81,94,100
chr1,20210000,0.336937,0.5825,20220000,236,252,287
chr1,20220000,0.258182,0.6128,20230000,241,212,266
chr1,20230000,0.0843613,0.6128,20240000,55,38,54
chr1,20240000,0.345922,0.6119,20250000,260,256,314
chr1,20250000,0.233858,0.6086,20260000,173,156,194
chr1,20260000,0.215516,0.5973,20270000,146,115,136
chr1,20270000,0.178421,0.5852,20280000,156,103,107
chr1,20280000,0.0879768,0.612,20290000,45,29,47
chr1,20290000,0.158273,0.6113,20300000,80,60,78
chr1,20300000,0.135267,0.596,20310000,132,112,173
chr1,20310000,0.178094,0.5823,20320000,94,104,112
chr1,20320000,0.300266,0.5748,20330000,156,149,222
chr1,20330000,0.224834,0.5661,20340000,150,135,177
chr1,20340000,0.225414,0.6013,20350000,127,127,142
chr1,20350000,0.140897,0.6149,20360000,120,100,131
chr1,20360000,0.164292,0.6002,20370000,102,95,121
chr1,20370000,0.324251,0.5946,20380000,217,178,207
chr1,20380000,0.0928412,0.6131,20390000,77,66,71
chr1,20390000,0.103845,0.6127,20400000,90,71,61
chr1,20400000,0.124721,0.6004,20410000,79,62,85
chr1,20410000,0.192526,0.6,20420000,132,149,170
chr1,20420000,0.118732,0.6115,20430000,143,102,122
chr1,20430000,0.0914536,0.6128,20440000,43,33,54
chr1,20440000,0.132903,0.6116,20450000,104,95,110
chr1,20450000,0.191367,0.6063,20460000,180,151,163
chr1,20460000,0.234708,0.5847,20470000,190,188,201
chr1,20470000,0.154297,0.5915,20480000,250,150,203
chr1,20480000,0.128171,0.6102,20490000,86,59,88
chr1,20490000,0.168616,0.5909,20500000,117,109,151
chr1,20500000,0.159707,0.5749,20510000,44,31,55
chr1,20510000,0.136094,0.5987,20520000,86,50,85
chr1,20520000,0.151135,0.5906,20530000,67,56,68
chr1,20530000,0.292355,0.5868,20540000,234,225,322
chr1,20540000,0.168375,0.5839,20550000,92,88,148
chr1,20550000,0.163351,0.6102,20560000,140,101,137
chr1,20560000,0.147825,0.6115,20570000,78,83,107
chr1,20570000,0.141345,0.5903,20580000,52,72,69
chr1,20580000,0.196717,0.6019,20590000,201,185,244
chr1,20590000,0.270652,0.5849,20600000,196,204,236
chr1,20600000,0.265468,0.5825,20610000,178,154,213
chr1,20610000,0.206518,0.6111,20620000,169,163,183
chr1,20620000,0.121226,0.6093,20630000,55,49,84
chr1,20630000,0.198435,0.6091,20640000,154,135,186
chr1,20640000,0.15508,0.6096,20650000,80,61,115
chr1,20650000,0.0823695,0.6111,20660000,59,49,85
chr1,20660000,0.113001,0.6114,20670000,118,94,105
chr1,20670000,0.245948,0.6121,20680000,229,215,181
chr1,20680000,0.338477,0.6104,20690000,318,323,350
chr1,20690000,0.237413,0.6097,20700000,221,208,198
chr1,20700000,0.295315,0.5903,20710000,146,131,168
chr1,20710000,0.335499,0.5652,20720000,173,168,248
chr1,20720000,0.191912,0.5921,20730000,119,114,155
chr1,20730000,0.305259,0.6,20740000,249,230,263
chr1,20740000,0.638862,0.6099,20750000,577,562,568
chr1,20750000,0.495609,0.6145,20760000,463,468,414
chr1,20760000,0.268301,0.6155,20770000,136,151,150
chr1,20770000,0.381928,0.6162,20780000,229,201,221
chr1,20780000,0.258973,0.6131,20790000,110,114,130
chr1,20790000,0.345924,0.6129,20800000,217,181,198
chr1,20800000,0.33349,0.6147,20810000,192,154,198
chr1,20810000,0.392357,0.6167,20820000,253,218,257
chr1,20820000,0.573626,0.5629,20830000,298,230,349
chr1,20830000,0.5293,0.5609,20840000,256,224,273
chr1,20840000,0.376237,0.6148,20850000,258,232,311
chr1,20850000,0.53044,0.6148,20860000,544,579,499
chr1,20860000,0.370165,0.6138,20870000,177,177,216
chr1,20870000,0.529844,0.6143,20880000,288,266,292
chr1,20880000,0.531982,0.6066,20890000,528,408,387
chr1,20890000,0.62912,0.6058,20900000,478,462,475
chr1,20900000,0.795652,0.5972,20910000,677,674,612
chr1,20910000,0.649697,0.6119,20920000,818,772,820
chr1,20920000,0.64853,0.6133,20930000,1191,1350,1148
chr1,20930000,0.515022,0.6181,20940000,642,667,556
chr1,20940000,0.877383,0.6169,20950000,1322,1168,1169
chr1,20950000,0.973373,0.5746,20960000,676,744,784
chr1,20960000,0.675774,0.5047,20970000,366,373,399
chr1,20970000,0.950139,0.5512,20980000,720,707,852
chr1,20980000,0.9988,0.6283,20990000,1045,1090,1162
chr1,20990000,0.991797,0.6992,21000000,1476,1437,1555
chr1,21000000,1,0.6719,21010000,1370,1299,1440
chr1,21010000,0.92407,0.6394,21020000,1369,1209,1420
chr1,21020000,0.865608,0.5676,21030000,637,705,769
chr1,21030000,0.996667,0.5973,21040000,1094,1053,1215
chr1,21040000,0.994183,0.5789,21050000,905,908,996
chr1,21050000,0.982617,0.5877,21060000,988,933,1063
chr1,21060000,0.98393,0.58,21070000,820,824,886
chr1,21070000,0.95698,0.606,21080000,878,840,1019
chr1,21080000,0.949799,0.5741,21090000,764,748,867
chr1,21090000,0.821252,0.5755,21100000,615,579,776
chr1,21100000,0.442549,0.5677,21110000,299,299,392
chr1,21110000,0.980794,0.5792,21120000,891,837,1022
chr1,21120000,0.988249,0.6765,21130000,1363,1298,1459
chr1,21130000,0.965383,0.6295,21140000,1013,1036,1044
chr1,21140000,0.975217,0.6537,21150000,1167,1251,1294
chr1,21150000,0.84805,0.6796,21160000,962,868,1038
chr1,21160000,0.639355,0.6444,21170000,813,734,882
chr1,21170000,1,0.6807,21180000,1415,1311,1442
chr1,21180000,0.9969,0.6732,21190000,1551,1356,1424
chr1,21190000,1,0.6192,21200000,926,1145,1046
chr1,21200000,1,0.623,21210000,1118,1179,1214
chr1,21210000,1,0.6331,21220000,1125,1118,1286
chr1,21220000,0.98655,0.6711,21230000,1354,1295,1457
chr1,21230000,0.99855,0.6236,21240000,1461,1482,1402
chr1,21240000,1,0.6341,21250000,1150,1243,1349
chr1,21250000,1,0.6375,21260000,1224,1277,1317
chr1,21260000,0.96145,0.6552,21270000,1106,1109,1209
chr1,21270000,0.966556,0.679,21280000,1307,1232,1442
chr1,21280000,0.953482,0.6768,21290000,1691,1565,1764
chr1,21290000,1,0.6457,21300000,1405,1401,1476
chr1,21300000,0.9948,0.6991,21310000,1446,1327,1551
chr1,21310000,0.955095,0.6177,21320000,982,970,1035
chr1,21320000,0.941658,0.6354,21330000,1123,1186,1405
chr1,21330000,0.903733,0.5713,21340000,977,1013,1049
chr1,21340000,0.842117,0.5771,21350000,796,912,921
chr1,21350000,1,0.705,21360000,1672,1425,1698
chr1,21360000,0.775132,0.6217,21370000,1128,1179,1072
chr1,21370000,0.347536,0.5659,21380000,174,182,261
chr1,21380000,0.929445,0.5173,21390000,776,706,820
chr1,21390000,0.996183,0.6732,21400000,1463,1462,1533
chr1,21400000,0.987332,0.6408,21410000,1235,1172,1284
chr1,21410000,1,0.6662,21420000,1255,1238,1380
chr1,21420000,1,0.6689,21430000,1361,1232,1315
chr1,21430000,1,0.6371,21440000,1247,1228,1402
chr1,21440000,0.99975,0.6276,21450000,1157,1184,1251
chr1,21450000,0.99284,0.616,21460000,898,1068,986
chr1,21460000,1,0.685,21470000,1559,1579,1544
chr1,21470000,1,0.6866,21480000,1474,1380,1576
chr1,21480000,1,0.6751,21490000,1401,1408,1402
chr1,21490000,0.889067,0.6786,21500000,1243,1080,1384
chr1,21500000,0.945997,0.6459,21510000,1152,1111,1296
chr1,21510000,0.9849,0.6352,21520000,1719,1755,1719
chr1,21520000,0.968633,0.6379,21530000,1227,1091,1316
chr1,21530000,0.851537,0.6526,21540000,1582,1557,1518
chr1,21540000,0.877408,0.6697,21550000,2908,2315,2500
chr1,21550000,0.892383,0.692,21560000,5438,4108,4988
chr1,21560000,0.967658,0.6724,21570000,2739,2176,2360
chr1,21570000,1,0.6768,21580000,2070,2396,1721
chr1,21580000,1,0.6516,21590000,1196,1293,1272
chr1,21590000,0.93586,0.5993,21600000,993,965,1096
chr1,21600000,1,0.6742,21610000,1937,1878,1879
chr1,21610000,0.987891,0.6144,21620000,941,1056,1006
chr1,21620000,1,0.6875,21630000,1530,1528,1681
chr1,21630000,0.99125,0.7027,21640000,1433,1331,1667
chr1,21640000,1,0.6497,21650000,1183,1242,1227
chr1,21650000,0.982283,0.6922,21660000,1479,1380,1452
chr1,21660000,0.895761,0.6876,21670000,1328,1248,1488
chr1,21670000,1,0.7272,21680000,1793,1629,1824
chr1,21680000,1,0.6814,21690000,1253,1262,1369
chr1,21690000,0.830154,0.6324,21700000,972,1030,1030
chr1,21700000,0.58169,0.593,21710000,420,466,553
chr1,21710000,1,0.6693,21720000,1318,1313,1315
chr1,21720000,0.989505,0.664,21730000,1266,1276,1426
chr1,21730000,1,0.644,21740000,1014,1058,1083
chr1,21740000,0.972992,0.612,21750000,1131,1255,1418
chr1,21750000,0.9717,0.639,21760000,1127,1076,1331
chr1,21760000,1,0.6037,21770000,985,1037,1082
chr1,21770000,0.992015,0.6778,21780000,1382,1347,1409
chr1,21780000,0.90395,0.6297,21790000,854,1028,1082
chr1,21790000,0.957278,0.7043,21800000,1494,1466,1611
chr1,21800000,0.914974,0.6288,21810000,948,973,1091
chr1,21810000,0.902068,0.6435,21820000,990,1002,1119
chr1,21820000,0.993465,0.6543,21830000,1301,1469,1447
chr1,21830000,1,0.6403,21840000,1353,1338,1352
chr1,21840000,0.9802,0.6744,21850000,1280,1295,1354
chr1,21850000,0.999467,0.6885,21860000,1493,1378,1462
chr1,21860000,0.990658,0.6438,21870000,1130,1178,1270
chr1,21870000,0.97005,0.6458,21880000,1140,1112,1148
chr1,21880000,0.981859,0.6686,21890000,1239,1312,1316
chr1,21890000,1,0.6927,21900000,1551,1407,1583
chr1,21900000,0.995667,0.6518,21910000,1334,1297,1355
chr1,21910000,0.992977,0.6721,21920000,1373,1477,1532
chr1,21920000,0.947823,0.6837,21930000,1370,1301,1397
chr1,21930000,0.827452,0.6384,21940000,986,1035,1045
chr1,21940000,1,0.6604,21950000,1387,1461,1526
chr1,21950000,0.974317,0.7035,21960000,1633,1474,1797
chr1,21960000,0.897474,0.6888,21970000,1109,1090,1238
chr1,21970000,0.94175,0.6581,21980000,1106,990,1197
chr1,21980000,0.967983,0.704,21990000,1350,1273,1432
chr1,21990000,0.905932,0.595,22000000,722,741,872
chr1,22000000,0.982883,0.6432,22010000,1080,1118,1263
chr1,22010000,0.97238,0.5935,22020000,922,1008,1040
chr1,22020000,0.891901,0.6037,22030000,929,849,1075
chr1,22030000,1,0.6625,22040000,1402,1434,1469
chr1,22040000,0.933092,0.6784,22050000,1245,1326,1270
chr1,22050000,0.936025,0.6684,22060000,1216,1184,1372
chr1,22060000,1,0.6468,22070000,1272,1276,1359
chr1,22070000,0.9751,0.6602,22080000,1140,1133,1330
chr1,22080000,0.99575,0.6826,22090000,1482,1447,1679
chr1,22090000,0.9966,0.6541,22100000,1309,1330,1455
chr1,22100000,0.971282,0.7069,22110000,1451,1364,1455
chr1,22110000,0.954461,0.6395,22120000,1119,1149,1198
chr1,22120000,0.814551,0.6287,22130000,851,909,1072
chr1,22130000,1,0.6989,22140000,1951,1588,1953
chr1,22140000,0.99965,0.6719,22150000,1469,1456,1551
chr1,22150000,0.99105,0.696,22160000,1945,1712,1813
chr1,22160000,0.9977,0.623,22170000,1666,1686,1354
chr1,22170000,0.992,0.6859,22180000,1534,1414,1480
chr1,22180000,0.782272,0.6509,22190000,848,821,1082
chr1,22190000,0.953023,0.6478,22200000,1059,1053,1180
chr1,22200000,0.995875,0.7029,22210000,1548,1491,1634
chr1,22210000,0.917333,0.7367,22220000,1481,1306,1630
chr1,22220000,0.931925,0.6257,22230000,1410,1233,1332
chr1,22230000,0.97685,0.6466,22240000,1439,1308,1427
chr1,22240000,1,0.6229,22250000,921,1095,1066
chr1,22250000,0.820191,0.6597,22260000,1178,1227,1232
chr1,22260000,0.320422,0.502,22270000,130,156,164
chr1,22270000,1,0.6538,22280000,1155,1216,1271
chr1,22280000,0.843917,0.6148,22290000,842,910,925
chr1,22290000,0.97614,0.6973,22300000,1447,1370,1561
chr1,22300000,0.9295,0.6652,22310000,1225,1108,1376
chr1,22310000,1,0.6861,22320000,1552,1559,1713
chr1,22320000,0.98605,0.6553,22330000,1205,1252,1317
chr1,22330000,0.703942,0.6181,22340000,674,591,763
chr1,22340000,0.990432,0.6688,22350000,1274,1338,1357
chr1,22350000,0.973417,0.5921,22360000,879,932,966
chr1,22360000,1,0.6575,22370000,1143,1250,1200
chr1,22370000,0.986683,0.6603,22380000,1355,1377,1588
chr1,22380000,0.9783,0.6123,22390000,2281,2202,2100
chr1,22390000,0.9877,0.6632,22400000,1335,1413,1560
chr1,22400000,1,0.66,22410000,1415,1372,1443
chr1,22410000,0.968233,0.6251,22420000,1138,1152,1223
chr1,22420000,1,0.657,22430000,1340,1327,1382
chr1,22430000,0.860199,0.5806,22440000,1025,978,981
chr1,22440000,0.99405,0.6891,22450000,1483,1401,1515
chr1,22450000,0.751684,0.7422,22460000,1256,1137,1367
chr1,22460000,0.249982,0.7631,22470000,345,265,405
chr1,22470000,0.908625,0.6481,22480000,959,978,971
chr1,22480000,0.9868,0.6396,22490000,1005,1023,1048
chr1,22490000,0.9749,0.7223,22500000,1991,1725,1977
chr1,22500000,1,0.6841,22510000,1485,1473,1519
chr1,22510000,0.9346,0.7135,22520000,1407,1300,1468
chr1,22520000,0.97345,0.6674,22530000,1358,1319,1577
chr1,22530000,0.9367,0.6387,22540000,1364,1162,1473
chr1,22540000,0.9909,0.6752,22550000,1268,1265,1394
chr1,22550000,0.980367,0.6934,22560000,1434,1265,1591
chr1,22560000,0.984375,0.6581,22570000,1213,1210,1334
chr1,22570000,0.9928,0.7268,22580000,1611,1527,1707
chr1,22580000,0.955593,0.7076,22590000,1429,1269,1565
chr1,22590000,0.706449,0.6424,22600000,656,585,817
chr1,22600000,0.723267,0.5828,22610000,548,507,672
chr1,22610000,0.672631,0.6241,22620000,641,614,783
chr1,22620000,0.585596,0.6152,22630000,475,414,542
chr1,22630000,0.722266,0.6163,22640000,568,501,714
chr1,22640000,0.611495,0.614,22650000,492,517,617
chr1,22650000,0.659898,0.6096,22660000,490,471,612
chr1,22660000,0.78239,0.622,22670000,751,790,839
chr1,22670000,0.991454,0.6819,22680000,1308,1300,1474
chr1,22680000,0.998267,0.6831,22690000,2835,2383,2346
chr1,22690000,0.907893,0.6335,22700000,671,672,861
chr1,22700000,0.9972,0.6372,22710000,901,1019,1031
chr1,22710000,0.996783,0.6524,22720000,1222,1232,1389
chr1,22720000,1,0.6381,22730000,1197,1282,1340
chr1,22730000,0.967411,0.7022,22740000,1465,1390,1616
chr1,22740000,0.9976,0.711,22750000,1546,1444,1713
chr1,22750000,0.99065,0.6453,22760000,1587,1448,1321
chr1,22760000,0.954917,0.6857,22770000,1342,1310,1496
chr1,22770000,0.99825,0.7158,22780000,1555,1422,1826
chr1,22780000,0.980925,0.6685,22790000,1304,1259,1426
chr1,22790000,1,0.6958,22800000,1504,1508,1598
chr1,22800000,0.98825,0.6494,22810000,1232,1226,1358
chr1,22810000,0.949987,0.6155,22820000,1006,972,1126
chr1,22820000,1,0.6969,22830000,1572,1476,1705
chr1,22830000,0.96575,0.6658,22840000,1346,1330,1498
chr1,22840000,0.992633,0.6696,22850000,1349,1315,1407
chr1,22850000,0.989614,0.6592,22860000,1330,1248,1445
chr1,22860000,1,0.6527,22870000,1316,1258,1430
chr1,22870000,0.940316,0.6844,22880000,1258,1296,1455
chr1,22880000,0.845187,0.5996,22890000,827,810,950
chr1,22890000,1,0.6567,22900000,1353,1411,1469
chr1,22900000,0.99655,0.6779,22910000,1314,1302,1490
chr1,22910000,0.99004,0.6351,22920000,1134,1088,1132
chr1,22920000,1,0.6696,22930000,1264,1321,1404
chr1,22930000,0.928797,0.7036,22940000,1367,1295,1591
chr1,22940000,0.996199,0.6765,22950000,1382,1362,1458
chr1,22950000,1,0.6258,22960000,1157,1106,1218
chr1,22960000,0.98495,0.6165,22970000,1094,1142,1198
chr1,22970000,0.98355,0.6247,22980000,1105,1162,1307
chr1,22980000,0.991817,0.6507,22990000,1216,1391,1312
chr1,22990000,0.98505,0.6444,23000000,1209,1172,1229
chr1,23000000,0.9621,0.6828,23010000,1377,1317,1529
chr1,23010000,0.883571,0.6118,23020000,805,863,1032
chr1,23020000,0.900654,0.5889,23030000,756,712,917
chr1,23030000,0.895929,0.5844,23040000,735,764,956
chr1,23040000,0.950773,0.5683,23050000,877,1033,990
chr1,23050000,0.966752,0.6222,23060000,954,921,1100
chr1,23060000,0.9399,0.6186,23070000,827,931,954
chr1,23070000,0.9829,0.5505,23080000,947,919,950
chr1,23080000,0.9839,0.6013,23090000,1006,1070,1146
chr1,23090000,1,0.6504,23100000,915,997,973
chr1,23100000,1,0.675,23110000,1263,1363,1423
chr1,23110000,0.99835,0.6567,23120000,1292,1286,1351
chr1,23120000,0.99905,0.6302,23130000,1467,1487,1794
chr1,23130000,1,0.6605,23140000,1294,1382,1409
chr1,23140000,0.940732,0.6504,23150000,1236,1121,1301
chr1,23150000,0.994133,0.6483,23160000,727,674,741
chr1,23160000,1,0.6165,23170000,529,541,674
chr1,23170000,0.965044,0.6403,23180000,1029,1013,1081
chr1,23180000,0.931909,0.5941,23190000,1107,1110,1162
chr1,23190000,0.9961,0.6476,23200000,1374,1316,1444
chr1,23200000,0.961424,0.6585,23210000,1118,1134,1290
chr1,23210000,1,0.6641,23220000,1063,1041,1058
chr1,23220000,0.9844,0.6746,23230000,1846,1795,1880
chr1,23230000,1,0.6532,23240000,1516,1954,1561
chr1,23240000,0.972267,0.6722,23250000,1285,1325,1373
chr1,23250000,1,0.6513,23260000,1301,1304,1383
chr1,23260000,0.989984,0.6756,23270000,1335,1168,1383
chr1,23270000,1,0.7236,23280000,1873,1794,1944
chr1,23280000,0.944917,0.6565,23290000,1377,1258,1472
chr1,23290000,1,0.6877,23300000,1390,1353,1465
chr1,23300000,0.993783,0.6852,23310000,1426,1350,1503
chr1,23310000,1,0.6706,23320000,1344,1358,1466
chr1,23320000,0.99655,0.6816,23330000,1368,1341,1460
chr1,23330000,0.880106,0.6631,23340000,1126,1055,1172
chr1,23340000,0.979335,0.6315,23350000,1097,1205,1254
chr1,23350000,0.98795,0.6721,23360000,1397,1346,1447
chr1,23360000,0.99295,0.6804,23370000,1299,1367,1491
chr1,23370000,1,0.6605,23380000,1261,1305,1415
chr1,23380000,0.90417,0.675,23390000,1279,1268,1370
chr1,23390000,0.852148,0.6681,23400000,1842,1809,1753
chr1,23400000,1,0.6642,23410000,1315,1275,1378
chr1,23410000,0.989062,0.6785,23420000,1285,1305,1397
chr1,23420000,0.9011,0.5956,23430000,703,857,866
chr1,23430000,0.9952,0.6845,23440000,1431,1438,1557
chr1,23440000,0.967304,0.6696,23450000,1310,1333,1407
chr1,23450000,0.998733,0.687,23460000,1501,1364,1558
chr1,23460000,0.984,0.6828,23470000,1512,1430,1468
chr1,23470000,0.951149,0.6895,23480000,1273,1254,1430
chr1,23480000,0.994217,0.674,23490000,1195,1207,1319
chr1,23490000,1,0.6674,23500000,1630,1698,1576
chr1,23500000,0.939802,0.682,23510000,1345,1120,1514
chr1,23510000,0.9914,0.6634,23520000,1617,1667,1593
chr1,23520000,0.9226,0.6687,23530000,1112,1137,1249
chr1,23530000,0.9985,0.7167,23540000,1650,1528,1763
chr1,23540000,1,0.6395,23550000,1114,1222,1183
chr1,23550000,0.973483,0.6889,23560000,1547,1447,1590
chr1,23560000,0.9921,0.6535,23570000,1191,1263,1401
chr1,23570000,0.788713,0.5083,23580000,532,525,632
chr1,23580000,0.879056,0.6066,23590000,918,883,1028
chr1,23590000,0.992117,0.6524,23600000,1275,1316,1396
chr1,23600000,0.78712,0.6728,23610000,1217,1060,1371
chr1,23610000,0.841317,0.6504,23620000,1950,1846,1777
chr1,23620000,1,0.679,23630000,1347,1438,1428
chr1,23630000,0.98815,0.7081,23640000,1536,1499,1600
chr1,23640000,0.604654,0.537,23650000,503,467,582
chr1,23650000,0.74563,0.5939,23660000,749,795,854
chr1,23660000,0.446277,0.6238,23670000,265,228,328
chr1,23670000,0.328965,0.6233,23680000,64,65,91
chr1,23680000,0.206769,0.5253,23690000,17,33,15
chr1,23690000,0.307892,0.5081,23700000,56,54,64
chr1,23700000,0.316437,0.5252,23710000,50,53,56
chr1,23710000,0.300253,0.6143,23720000,44,57,59
