chr,start,mappability,gc_content,end,LL_RS2L_G1_1,LL_RS2L_G1_2,LL_RS2L_G1_3
chr2,17440000,1,0.6301,17460000,2839,3121,3146
chr2,17460000,0.586416,0.6284,17480000,1662,1647,1948
chr2,17480000,0.802392,0.61815,17500000,2131,2242,2175
chr2,17500000,1,0.64125,17520000,3221,3357,3424
chr2,17520000,0.998575,0.60205,17540000,2799,3239,2929
chr2,17540000,1,0.615,17560000,2492,2676,2617
chr2,17560000,0.976426,0.658,17580000,3587,3546,3804
chr2,17580000,1,0.6162,17600000,2863,3219,2977
chr2,17600000,1,0.6416,17620000,3263,3398,3312
chr2,17620000,0.988032,0.64975,17640000,3445,3588,3703
chr2,17640000,0.996758,0.65585,17660000,3594,3552,3818
chr2,17660000,0.93455,0.6585,17680000,3221,2938,3368
chr2,17680000,0.937982,0.66985,17700000,3595,3536,3934
chr2,17700000,0.99163,0.655,17720000,3518,3555,3785
chr2,17720000,0.854299,0.6139,17740000,2159,2365,2311
chr2,17740000,0.908667,0.6354,17760000,2851,2965,3082
chr2,17760000,0.877876,0.61175,17780000,2537,2598,2851
chr2,17780000,0.963673,0.6671,17800000,3330,3283,3465
chr2,17800000,0.986157,0.6792,17820000,3788,3736,3913
chr2,17820000,0.975883,0.67605,17840000,3601,3607,3863
chr2,17840000,0.997833,0.6428,17860000,3547,3461,3951
chr2,17860000,0.995475,0.5667,17880000,2439,2591,2710
chr2,17880000,0.994505,0.63055,17900000,3421,3304,3900
chr2,17900000,1,0.69035,17920000,3898,3870,4111
chr2,17920000,0.870676,0.6532,17940000,3071,2990,3464
chr2,17940000,0.999475,0.6443,17960000,3344,3501,3517
chr2,17960000,0.988,0.6362,17980000,3192,3351,3554
chr2,17980000,0.999275,0.63385,18000000,3451,3348,3573
chr2,18000000,0.997225,0.6269,18020000,3166,3293,3412
chr2,18020000,0.98095,0.6517,18040000,3330,3464,3659
chr2,18040000,0.9997,0.65615,18060000,3489,3695,3875
chr2,18060000,0.955829,0.69085,18080000,3755,3593,4195
chr2,18080000,0.966208,0.65535,18100000,3391,3447,3696
chr2,18100000,0.91994,0.6668,18120000,3083,2980,3286
chr2,18120000,0.972266,0.66925,18140000,3208,3111,3369
chr2,18140000,0.99742,0.6231,18160000,2656,2832,2701
chr2,18160000,0.948481,0.6405,18180000,2697,2740,3065
chr2,18180000,0.906548,0.61515,18200000,2711,2758,3027
chr2,18200000,0.977217,0.60865,18220000,2735,3072,2875
chr2,18220000,0.865697,0.6106,18240000,2403,2653,2602
chr2,18240000,1,0.6246,18260000,3002,3246,3178
chr2,18260000,0.970575,0.59915,18280000,2981,3109,3026
chr2,18280000,0.947375,0.51475,18300000,2274,2404,2440
chr2,18300000,0.994725,0.6116,18320000,2439,2664,2610
chr2,18320000,0.992609,0.6512,18340000,3430,3277,3620
chr2,18340000,1,0.63805,18360000,2914,3020,3090
chr2,18360000,0.959712,0.61185,18380000,2397,2418,2556
chr2,18380000,0.995676,0.62845,18400000,3130,3161,3374
chr2,18400000,0.978821,0.6538,18420000,3272,3200,3692
chr2,18420000,0.985272,0.6437,18440000,3200,3369,3534
chr2,18440000,0.914117,0.62295,18460000,2539,2651,2657
chr2,18460000,0.9989,0.61195,18480000,2759,3150,3074
chr2,18480000,0.964175,0.6212,18500000,2750,2687,2863
chr2,18500000,1,0.6649,18520000,3722,3677,4130
chr2,18520000,0.961723,0.6376,18540000,3166,3059,3415
chr2,18540000,1,0.62845,18560000,3362,3430,3284
chr2,18560000,0.998925,0.6552,18580000,3464,3408,3614
chr2,18580000,0.848447,0.6373,18600000,2486,2398,2763
chr2,18600000,0.993202,0.6181,18620000,3029,3385,3248
chr2,18620000,0.99419,0.61125,18640000,2405,2770,2689
chr2,18640000,0.991449,0.5981,18660000,2856,3149,3203
chr2,18660000,1,0.6171,18680000,2786,2976,2790
chr2,18680000,0.973297,0.63815,18700000,2830,2932,3249
chr2,18700000,0.99915,0.6139,18720000,2906,3087,3039
chr2,18720000,0.99195,0.6271,18740000,3183,3264,3297
chr2,18740000,0.995142,0.62825,18760000,3103,3226,3491
chr2,18760000,0.958289,0.6718,18780000,3645,3621,3903
chr2,18780000,0.970572,0.69115,18800000,3755,3604,4362
chr2,18800000,0.757982,0.6449,18820000,2201,2151,2428
chr2,18820000,0.901437,0.6764,18840000,3365,3054,3872
chr2,18840000,0.9998,0.62065,18860000,3047,3363,3168
chr2,18860000,1,0.635,18880000,2789,2961,2880
chr2,18880000,1,0.6114,18900000,1654,1828,1863
chr2,18900000,0.915243,0.6186,18920000,2756,2806,3032
chr2,18920000,0.569647,0.59665,18940000,1407,1367,1459
chr2,18940000,0.950317,0.6177,18960000,2777,2867,2905
chr2,18960000,0.964153,0.6389,18980000,3211,3284,3362
chr2,18980000,1,0.63435,19000000,3201,3253,3506
chr2,19000000,0.989969,0.6297,19020000,3231,3472,3414
chr2,19020000,0.968946,0.64005,19040000,3124,3263,3309
chr2,19040000,0.99935,0.6725,19060000,3833,3765,4287
chr2,19060000,0.994075,0.6364,19080000,3188,3326,3446
chr2,19080000,1,0.59165,19100000,2608,2940,2707
chr2,19100000,1,0.62325,19120000,3101,3453,3259
chr2,19120000,0.972447,0.6325,19140000,3063,3209,3165
chr2,19140000,0.936148,0.6479,19160000,3058,2817,3284
chr2,19160000,0.998575,0.5908,19180000,2563,2572,2746
chr2,19180000,0.962497,0.6039,19200000,2583,2744,2903
chr2,19200000,0.996421,0.59375,19220000,2465,2619,2711
chr2,19220000,0.708875,0.5966,19240000,1736,1725,1756
chr2,19240000,0.991725,0.5889,19260000,2540,2871,2664
chr2,19260000,0.996483,0.60765,19280000,2512,2518,2811
chr2,19280000,0.868891,0.59935,19300000,1754,1844,2056
chr2,19300000,1,0.6026,19320000,1946,2067,2331
chr2,19320000,0.692396,0.6167,19340000,3100,3223,3582
chr3,0,0.761325,0.5831,20000,603,695,731
chr3,20000,0.966825,0.6209,40000,951,1057,1122
chr3,40000,0.961115,0.6305,60000,1023,1001,1161
chr3,60000,0.865342,0.6418,80000,929,885,1026
chr3,80000,0.987861,0.617,100000,1065,995,1175
chr3,100000,1,0.6021,120000,934,988,967
chr3,120000,0.993,0.5848,140000,832,905,906
chr3,140000,0.983058,0.61865,160000,900,977,1050
chr3,160000,0.954017,0.60705,180000,814,808,886
chr3,180000,0.977012,0.61055,200000,920,995,1029
chr3,200000,0.945437,0.66395,220000,1185,1048,1232
chr3,220000,1,0.64155,240000,789,736,823
chr3,240000,0.973361,0.61385,260000,715,745,784
chr3,260000,0.979967,0.64155,280000,1126,1158,1160
chr3,280000,0.985095,0.6232,300000,914,949,1025
chr3,300000,0.996811,0.67425,320000,1252,1174,1413
chr3,320000,1,0.65155,340000,1157,1160,1165
chr3,340000,0.989188,0.6253,360000,961,1022,1012
chr3,360000,0.886357,0.6467,380000,904,903,981
chr3,380000,0.983442,0.64055,400000,1035,1119,1080
chr3,400000,0.975,0.64655,420000,1053,1032,1196
chr3,420000,0.930272,0.6224,440000,845,863,907
chr3,440000,0.967658,0.6371,460000,1012,982,1019
chr3,460000,0.995782,0.65325,480000,1151,1091,1282
chr3,480000,0.982,0.63695,500000,1069,1085,1140
chr3,500000,0.992552,0.62505,520000,1032,1016,1046
chr3,520000,1,0.6448,540000,1078,1179,1099
chr3,540000,0.994942,0.63585,560000,867,917,942
chr3,560000,0.982773,0.6118,580000,838,950,960
chr3,580000,0.993175,0.62035,600000,936,957,1028
chr3,600000,0.983299,0.666,620000,1227,1187,1352
chr3,620000,0.999039,0.598,640000,701,725,718
chr3,640000,1,0.6037,660000,930,1047,1001
chr3,660000,0.98718,0.64025,680000,1189,1139,1309
chr3,680000,0.984818,0.6567,700000,1267,1224,1400
chr3,700000,0.985548,0.62395,720000,1030,1012,1012
chr3,720000,1,0.63075,740000,1190,1617,1293
chr3,740000,1,0.61365,760000,906,976,916
chr3,760000,1,0.61935,780000,966,1027,1098
chr3,780000,1,0.62175,800000,960,1078,1025
chr3,800000,0.953933,0.6363,820000,1039,1047,1125
chr3,820000,0.967846,0.65805,840000,1148,1066,1262
chr3,840000,0.996921,0.6497,860000,1132,1080,1223
chr3,860000,0.988302,0.6662,880000,1216,1156,1308
chr3,880000,0.99635,0.6467,900000,874,998,937
chr3,900000,0.969171,0.59495,920000,437,418,477
chr3,920000,0.998908,0.6395,940000,1056,1091,1094
chr3,940000,0.9943,0.6347,960000,988,1020,1051
chr3,960000,0.971191,0.65635,980000,1027,1099,1190
chr3,980000,0.975763,0.6504,1000000,1033,1094,1125
chr3,1000000,0.941378,0.6625,1020000,1189,1120,1264
chr3,1020000,0.986385,0.6377,1040000,1002,990,1172
chr3,1040000,0.985175,0.62865,1060000,1000,1166,1170
chr3,1060000,0.9993,0.6215,1080000,920,1024,989
chr3,1080000,0.964053,0.63965,1100000,1011,1070,1120
chr3,1100000,0.94626,0.63005,1120000,1517,1478,1335
chr3,1120000,0.9575,0.65805,1140000,1117,1149,1206
chr3,1140000,0.9996,0.6457,1160000,1128,1150,1176
chr3,1160000,0.999762,0.64335,1180000,1144,1217,1110
chr3,1180000,0.995075,0.6852,1200000,1260,1294,1476
chr3,1200000,0.877757,0.65205,1220000,1030,989,1169
chr3,1220000,0.962454,0.64265,1240000,1049,1131,1183
chr3,1240000,0.958867,0.6377,1260000,1019,992,1126
chr3,1260000,0.858925,0.6541,1280000,904,818,950
chr3,1280000,0.963581,0.6452,1300000,1016,1050,1102
chr3,1300000,0.617685,0.6257,1320000,320,330,404
chr3,1320000,0.898336,0.6533,1340000,1115,1017,1198
chr3,1340000,0.724,0.62085,1360000,455,419,529
chr3,1360000,0.873151,0.67285,1380000,1000,968,1013
chr3,1380000,0.974951,0.64745,1400000,1105,1162,1191
chr3,1400000,0.996175,0.6466,1420000,1094,1083,1235
chr3,1420000,0.99995,0.6335,1440000,1031,1061,1065
chr3,1440000,0.984667,0.65365,1460000,1241,1337,1768
chr3,1460000,0.984516,0.6704,1480000,1203,1163,1293
chr3,1480000,0.995216,0.627,1500000,968,1105,1133
chr3,1500000,0.987479,0.6219,1520000,750,809,815
chr3,1520000,0.884079,0.62565,1540000,1078,1184,1215
chr3,1540000,0.957211,0.64105,1560000,1008,1015,1159
chr3,1560000,0.971675,0.65095,1580000,978,1083,1110
chr3,1580000,0.990109,0.66435,1600000,1268,1239,1331
chr3,1600000,0.99935,0.6231,1620000,1010,1081,1092
chr3,1620000,0.937692,0.62245,1640000,845,940,884
chr3,1640000,0.938042,0.6184,1660000,827,861,900
chr3,1660000,0.880507,0.6491,1680000,912,844,979
chr3,1680000,0.91291,0.6182,1700000,847,818,974
chr3,1700000,1,0.63555,1720000,1121,1186,1126
chr3,1720000,0.990042,0.6321,1740000,1044,1020,1106
chr3,1740000,0.989747,0.62815,1760000,1001,1023,1031
chr3,1760000,0.843928,0.6551,1780000,898,859,941
chr3,1780000,0.862242,0.6639,1800000,813,896,901
chr3,1800000,0.970638,0.63735,1820000,974,978,1049
chr3,1820000,0.946473,0.64175,1840000,1091,1122,1158
chr3,1840000,1,0.6234,1860000,997,1095,1036
chr3,1860000,0.9991,0.62265,1880000,964,1068,1101
chr3,1880000,0.912758,0.62775,1900000,985,999,1069
chr3,1900000,0.748409,0.59305,1920000,719,618,728
chr3,1920000,0.998567,0.64495,1940000,1180,1189,1272
chr3,1940000,1,0.61575,1960000,1130,1277,1276
chr3,1960000,0.9998,0.62665,1980000,1342,1468,1318
chr3,1980000,0.998192,0.62735,2000000,966,1021,1142
chr3,2000000,0.959371,0.63625,2020000,980,1000,1051
chr3,2020000,0.921732,0.6607,2040000,1066,1023,1178
chr3,2040000,0.972757,0.68605,2060000,1214,1127,1301
chr3,2060000,0.904659,0.6803,2080000,1168,1049,1174
chr3,2080000,0.963354,0.6486,2100000,1045,1107,1127
chr3,2100000,0.988008,0.6586,2120000,1192,1210,1266
chr3,2120000,0.9744,0.63355,2140000,972,1062,1121
chr3,2140000,0.89485,0.63935,2160000,1009,1068,1051
chr3,2160000,0.988174,0.6219,2180000,878,903,969
chr3,2180000,1,0.6468,2200000,1084,1083,1171
chr3,2200000,0.99895,0.64265,2220000,1119,1100,1170
chr3,2220000,0.898524,0.604,2240000,891,875,918
chr3,2240000,0.70726,0.5751,2260000,482,538,556
chr3,2260000,1,0.6261,2280000,1066,16,663
chr3,2280000,0.997896,0.6235,2300000,1536,16,878
chr3,2300000,0.963084,0.61925,2320000,1860,40,948
chr3,2320000,0.985425,0.6103,2340000,1478,28,792
chr3,2340000,1,0.6323,2360000,2042,16,1045
chr3,2360000,0.981925,0.63865,2380000,1950,17,1054
chr3,2380000,0.99195,0.6508,2400000,2395,28,1302
chr3,2400000,1,0.6361,2420000,2074,17,1085
chr3,2420000,1,0.63915,2440000,2149,17,1171
chr3,2440000,0.978374,0.65615,2460000,2225,69,1287
chr3,2460000,0.9995,0.64425,2480000,2334,11,1198
chr3,2480000,0.9994,0.6329,2500000,2125,34,1130
chr3,2500000,0.72018,0.6434,2520000,1506,19,830
chr3,2520000,1,0.625,2540000,1979,14,1081
chr3,2540000,0.951403,0.67655,2560000,2553,66,1471
chr3,2560000,0.928557,0.65165,2580000,2013,31,1154
chr3,2580000,0.993671,0.66445,2600000,2521,21,1297
chr3,2600000,0.963967,0.635,2620000,2070,364,1359
chr3,2620000,0.876989,0.62565,2640000,1872,27,1064
chr3,2640000,0.994925,0.61265,2660000,1842,9,1012
chr3,2660000,0.930275,0.59295,2680000,1512,8,746
chr3,2680000,0.989425,0.5984,2700000,1607,10,870
chr3,2700000,0.564675,0.64595,2720000,290,2,196
chr3,2720000,0.580184,0.6666,2740000,481,6,313
chr3,2740000,0.8077,0.6502,2760000,1214,32,724
chr3,2760000,0.987017,0.6473,2780000,2213,52,1224
chr3,2780000,0.99915,0.62085,2800000,1930,92,1110
chr3,2800000,0.99925,0.6565,2820000,2316,18,1259
chr3,2820000,0.99195,0.6421,2840000,2213,72,1199
chr3,2840000,0.991542,0.6369,2860000,2066,20,1125
chr3,2860000,0.87513,0.69085,2880000,2079,13,1051
chr3,2880000,1,0.61765,2900000,1836,6,958
chr3,2900000,1,0.6199,2920000,2234,518,1246
chr3,2920000,0.815537,0.6312,2940000,1360,10,768
chr3,2940000,0.954187,0.65415,2960000,2275,23,1234
chr3,2960000,1,0.6293,2980000,1950,197,1128
chr3,2980000,0.989307,0.61905,3000000,2259,550,1394
chr3,3000000,0.954684,0.65135,3020000,2035,53,1223
chr3,3020000,0.986,0.62685,3040000,2111,178,1236
chr3,3040000,0.995408,0.6412,3060000,2330,26,1281
chr3,3060000,0.923409,0.601,3080000,1615,19,844
chr3,3080000,0.989879,0.6544,3100000,2214,19,1203
chr3,3100000,0.964108,0.6425,3120000,2107,176,1237
chr3,3120000,0.9701,0.61835,3140000,1751,142,962
chr3,3140000,0.990411,0.62105,3160000,1859,27,976
chr3,3160000,0.845914,0.6667,3180000,1699,23,1027
chr3,3180000,0.981847,0.62175,3200000,2018,15,1122
chr3,3200000,0.980834,0.6396,3220000,2157,30,1169
chr3,3220000,1,0.60325,3240000,1693,9,891
chr3,3240000,1,0.62415,3260000,1818,9,986
chr3,3260000,0.964313,0.6083,3280000,1965,124,1031
chr3,3280000,1,0.61245,3300000,1734,25,900
chr3,3300000,0.892342,0.63965,3320000,1987,13,979
chr3,3320000,0.998325,0.6094,3340000,1844,70,1045
chr3,3340000,0.980484,0.6776,3360000,2695,52,1567
chr3,3360000,0.9781,0.6363,3380000,2387,271,1327
chr3,3380000,0.985958,0.6674,3400000,2534,15,1279
chr3,3400000,0.869875,0.6082,3420000,1435,7,744
chr3,3420000,0.998887,0.60785,3440000,1766,82,1013
chr3,3440000,0.875304,0.6382,3460000,1806,15,971
chr3,3460000,1,0.6264,3480000,1950,7,1004
chr3,3480000,1,0.6208,3500000,1993,11,1100
chr3,3500000,0.9871,0.63695,3520000,2196,35,1093
chr3,3520000,0.986525,0.63395,3540000,1953,14,1115
chr3,3540000,0.9954,0.63195,3560000,2065,41,1112
chr3,3560000,1,0.62945,3580000,2095,11,1108
chr3,3580000,0.993967,0.6357,3600000,2007,9,1124
chr3,3600000,0.88975,0.62495,3620000,1095,10,605
chr3,3620000,0.866908,0.64675,3640000,1782,9,936
chr3,3640000,0.786319,0.66035,3660000,1611,27,879
chr3,3660000,0.857797,0.65825,3680000,1712,11,1034
chr3,3680000,1,0.6145,3700000,1822,14,919
chr3,3700000,1,0.6051,3720000,1942,24,999
chr3,3720000,0.905666,0.6139,3740000,1618,28,910
chr3,3740000,1,0.6138,3760000,2038,16,1087
chr3,3760000,0.998592,0.61855,3780000,1992,7,1095
chr3,3780000,1,0.62115,3800000,1826,26,991
chr3,3800000,0.982798,0.61785,3820000,1915,10,1036
chr3,3820000,0.920459,0.60745,3840000,1572,114,1055
chr3,3840000,0.98695,0.61045,3860000,1758,85,955
chr3,3860000,1,0.6158,3880000,1978,18,999
chr3,3880000,0.934276,0.6384,3900000,1927,23,1031
chr3,3900000,1,0.61745,3920000,1766,8,949
chr3,3920000,0.962669,0.6295,3940000,1882,130,1105
chr3,3940000,0.994742,0.644,3960000,2331,31,1247
chr3,3960000,0.979348,0.6541,3980000,2209,10,1185
chr3,3980000,0.996825,0.6727,4000000,2523,18,1260
chr3,4000000,0.954896,0.62945,4020000,1818,17,928
chr3,4020000,0.465688,0.64765,4040000,561,11,376
chr3,4040000,0.486879,0.63075,4060000,609,3,399
chr3,4060000,0.360463,0.63855,4080000,80,0,69
chr3,4080000,0.420968,0.64495,4100000,404,48,288
chr3,4100000,0.781845,0.65455,4120000,1553,13,832
chr3,4120000,0.810938,0.58765,4140000,1212,14,672
chr3,4140000,0.862369,0.60735,4160000,1662,14,930
chr3,4160000,0.884447,0.59405,4180000,1522,22,788
chr3,4180000,0.844253,0.6278,4200000,1566,8,875
chr3,4200000,0.988317,0.59435,4220000,1455,63,824
chr3,4220000,1,0.5993,4240000,1508,14,869
chr3,4240000,0.983384,0.61655,4260000,1834,9,1006
chr3,4260000,1,0.6152,4280000,1972,12,1081
chr3,4280000,0.99915,0.61725,4300000,1988,16,1084
chr3,4300000,0.997517,0.6307,4320000,1999,10,1133
chr3,4320000,0.860483,0.61555,4340000,1576,16,844
chr3,4340000,0.891103,0.6454,4360000,2145,31,1186
chr3,4360000,0.837425,0.6364,4380000,2729,894,2495
chr3,4380000,0.996275,0.6581,4400000,2404,25,1265
chr3,4400000,1,0.6229,4420000,2012,15,1087
chr3,4420000,1,0.63475,4440000,2199,19,1173
chr3,4440000,0.990358,0.66745,4460000,2336,16,1286
chr3,4460000,1,0.62565,4480000,1943,16,1016
chr3,4480000,0.9807,0.637,4500000,2139,37,1190
chr3,4500000,0.999925,0.63505,4520000,2135,11,1119
chr3,4520000,0.977687,0.65485,4540000,2194,10,1222
chr3,4540000,0.9491,0.64055,4560000,1999,9,1052
chr3,4560000,0.996375,0.62005,4580000,1827,17,994
chr3,4580000,0.927315,0.62325,4600000,1825,10,1072
chr3,4600000,0.984675,0.61935,4620000,1820,35,969
chr3,4620000,0.802208,0.6804,4640000,2027,57,1129
chr3,4640000,0.933151,0.62665,4660000,1933,15,1060
chr3,4660000,0.878395,0.5758,4680000,1644,24,936
chr3,4680000,1,0.6273,4700000,2038,86,1110
chr3,4700000,0.998,0.61745,4720000,1573,58,931
chr3,4720000,1,0.6074,4740000,1835,21,965
chr3,4740000,1,0.6147,4760000,1815,14,1002
chr3,4760000,1,0.6123,4780000,1838,10,914
chr3,4780000,0.900657,0.6263,4800000,1578,9,869
chr3,4800000,0.99625,0.6167,4820000,1962,116,1055
chr3,4820000,0.905499,0.65695,4840000,1923,21,1038
chr3,4840000,0.990552,0.6546,4860000,2373,149,1360
chr3,4860000,0.977525,0.6659,4880000,2492,19,1328
chr3,4880000,0.999925,0.6376,4900000,2250,17,1177
chr3,4900000,0.900262,0.6171,4920000,1769,15,998
chr3,4920000,0.988254,0.61665,4940000,1902,21,1031
chr3,4940000,0.905017,0.6223,4960000,1469,8,799
chr3,4960000,0.870235,0.67325,4980000,2278,348,1478
chr3,4980000,0.98461,0.64285,5000000,1991,18,1072
chr3,5000000,0.975937,0.63405,5020000,2124,69,1246
chr3,5020000,0.937333,0.70245,5040000,2529,60,1405
chr3,5040000,0.976814,0.6261,5060000,2054,18,1143
chr3,5060000,0.998983,0.62045,5080000,1979,8,988
chr3,5080000,0.9998,0.6569,5100000,2510,14,1328
chr3,5100000,0.903784,0.63475,5120000,1703,32,1088
chr3,5120000,0.928454,0.65735,5140000,2146,76,1260
chr3,5140000,1,0.62315,5160000,1886,17,997
chr3,5160000,0.986247,0.6816,5180000,2719,14,1521
chr3,5180000,0.991578,0.64955,5200000,2343,14,1268
chr3,5200000,1,0.6483,5220000,2334,12,1196
chr3,5220000,1,0.63955,5240000,2082,10,1069
chr3,5240000,0.976902,0.62855,5260000,2149,62,1205
chr3,5260000,0.932601,0.62255,5280000,1872,21,1010
chr3,5280000,0.946194,0.6274,5300000,1762,12,965
chr3,5300000,1,0.62725,5320000,1875,1020,1036
chr3,5320000,1,0.62685,5340000,1947,1059,1042
chr3,5340000,0.987297,0.63615,5360000,2016,1054,1020
chr3,5360000,0.974199,0.62075,5380000,1886,1065,1027
chr3,5380000,1,0.62745,5400000,1961,1009,1033
chr3,5400000,0.99274,0.62855,5420000,2091,1111,1145
chr3,5420000,0.97588,0.6144,5440000,1925,1031,936
chr3,5440000,1,0.61525,5460000,1672,973,924
chr3,5460000,1,0.61045,5480000,1833,972,943
chr3,5480000,0.856076,0.6015,5500000,1616,838,856
chr3,5500000,0.925022,0.64045,5520000,2042,1033,1111
chr3,5520000,0.869767,0.6324,5540000,1772,869,1026
chr3,5540000,0.961128,0.6196,5560000,1853,1002,1006
chr3,5560000,1,0.6022,5580000,1802,981,985
chr3,5580000,0.992225,0.6124,5600000,2032,1123,1106
chr3,5600000,1,0.6114,5620000,1847,1083,1085
chr3,5620000,0.978966,0.6445,5640000,2288,1262,1298
chr3,5640000,1,0.60225,5660000,1583,896,888
chr3,5660000,0.975468,0.68465,5680000,2663,1262,1445
chr3,5680000,0.861517,0.62915,5700000,1736,836,968
chr3,5700000,0.9965,0.66785,5720000,2512,1209,1375
chr3,5720000,0.99985,0.6259,5740000,2049,995,1047
chr3,5740000,0.945048,0.61865,5760000,1961,1088,1291
chr3,5760000,0.972037,0.6399,5780000,2085,1017,1046
chr3,5780000,0.988807,0.62665,5800000,1866,950,977
chr3,5800000,0.972017,0.62685,5820000,1875,1019,975
chr3,5820000,0.955525,0.6131,5840000,1501,815,793
chr3,5840000,1,0.5943,5860000,1530,859,836
chr3,5860000,1,0.6395,5880000,2266,1142,1269
chr3,5880000,1,0.6059,5900000,1605,911,857
chr3,5900000,0.988659,0.6239,5920000,1968,1027,1002
chr3,5920000,1,0.6013,5940000,1759,978,930
chr3,5940000,0.986466,0.6613,5960000,2227,1137,1264
chr3,5960000,0.968267,0.64655,5980000,2028,1050,1142
chr3,5980000,0.882116,0.6775,6000000,2428,1472,1719
chr3,6000000,0.995575,0.6291,6020000,2056,1002,1056
chr3,6020000,0.980408,0.6366,6040000,2144,1144,1124
chr3,6040000,1,0.6175,6060000,1838,1017,1004
chr3,6060000,1,0.6419,6080000,2163,1185,1194
chr3,6080000,0.999258,0.6535,6100000,2339,1146,1312
chr3,6100000,0.831493,0.64795,6120000,1887,962,1074
chr3,6120000,0.756787,0.6298,6140000,1544,786,868
chr3,6140000,0.576003,0.6356,6160000,511,237,330
chr3,6160000,0.438804,0.60985,6180000,154,89,124
chr3,6180000,0.642412,0.6153,6200000,1037,527,570
chr3,6200000,0.931125,0.62855,6220000,1845,973,964
chr3,6220000,0.935346,0.63285,6240000,1938,1036,1078
chr3,6240000,1,0.6348,6260000,2082,1123,1056
chr3,6260000,0.984183,0.6345,6280000,2070,1068,1134
chr3,6280000,0.970658,0.61805,6300000,1874,960,1130
chr3,6300000,1,0.6389,6320000,2079,1062,1100
chr3,6320000,0.9982,0.6676,6340000,3052,2300,2337
chr3,6340000,0.964748,0.6239,6360000,1918,999,1016
chr3,6360000,0.968588,0.67565,6380000,2447,1217,1291
chr3,6380000,1,0.6142,6400000,1914,1050,992
chr3,6400000,0.983906,0.66295,6420000,2564,1303,1436
chr3,6420000,0.918387,0.6447,6440000,1981,1049,1306
chr3,6440000,0.999276,0.65345,6460000,2274,1195,1192
chr3,6460000,0.850943,0.6231,6480000,1546,859,890
chr3,6480000,0.881907,0.63465,6500000,1708,823,947
chr3,6500000,0.979837,0.60265,6520000,1749,932,970
chr3,6520000,0.957538,0.6508,6540000,2022,1045,1182
chr3,6540000,0.998571,0.6183,6560000,1854,1071,924
chr3,6560000,0.993092,0.6269,6580000,2126,1057,1210
chr3,6580000,0.950093,0.6869,6600000,2649,1265,1475
chr3,6600000,0.97833,0.67825,6620000,2816,1290,1473
chr3,6620000,0.997817,0.6339,6640000,2028,1022,1036
chr3,6640000,1,0.63235,6660000,2247,1153,1151
chr3,6660000,0.984901,0.6637,6680000,2413,1177,1296
chr3,6680000,0.89847,0.633,6700000,1798,914,1019
chr3,6700000,0.999225,0.62465,6720000,1966,1069,1019
chr3,6720000,0.919574,0.65375,6740000,2251,1086,1198
chr3,6740000,0.886136,0.65785,6760000,2232,1173,1213
chr3,6760000,1,0.6024,6780000,1649,889,842
chr3,6780000,0.99875,0.61915,6800000,1723,824,966
chr3,6800000,0.968762,0.61415,6820000,1656,903,941
chr3,6820000,0.827275,0.61805,6840000,1512,777,869
chr3,6840000,0.990126,0.6097,6860000,1920,997,939
chr3,6860000,0.98418,0.62205,6880000,1983,1047,1031
chr3,6880000,0.991675,0.6396,6900000,2083,1098,1131
chr3,6900000,0.985779,0.67,6920000,2593,1218,1367
chr3,6920000,0.972308,0.6342,6940000,2161,1124,1144
chr3,6940000,1,0.624,6960000,1996,1093,1102
chr3,6960000,1,0.60715,6980000,1854,919,880
chr3,6980000,0.954817,0.6303,7000000,1759,951,1054
chr3,7000000,1,0.6176,7020000,1686,934,923
chr3,7020000,0.945242,0.60895,7040000,891,502,532
chr3,7040000,0.966559,0.61295,7060000,1821,962,1068
chr3,7060000,0.999925,0.60745,7080000,1931,1085,1051
chr3,7080000,0.994037,0.6473,7100000,2378,1173,1235
chr3,7100000,0.996,0.6542,7120000,2428,1166,1227
chr3,7120000,0.574768,0.59175,7140000,1012,525,649
chr3,7140000,0.949712,0.64925,7160000,2154,1044,1114
chr3,7160000,0.9993,0.63515,7180000,2071,1054,1133
chr3,7180000,0.980822,0.6504,7200000,2294,1129,1174
chr3,7200000,0.861266,0.6525,7220000,1788,901,1088
chr3,7220000,0.699412,0.64855,7240000,1025,537,491
chr3,7240000,0.993552,0.60835,7260000,1826,979,971
chr3,7260000,0.930446,0.6622,7280000,2061,1071,1211
chr3,7280000,0.958791,0.65735,7300000,2260,1089,1250
chr3,7300000,0.995325,0.703,7320000,2736,1289,1418
chr3,7320000,0.995294,0.6651,7340000,2572,1196,1321
chr3,7340000,0.955475,0.64795,7360000,2005,1062,1073
chr3,7360000,0.994567,0.6292,7380000,2128,1075,1089
chr3,7380000,0.99568,0.6783,7400000,2613,1247,1485
chr3,7400000,0.978651,0.64945,7420000,2270,1167,1318
chr3,7420000,0.942336,0.6328,7440000,1988,1071,1217
chr3,7440000,0.939795,0.6481,7460000,2258,1164,1236
chr3,7460000,0.989804,0.62525,7480000,1839,946,1034
chr3,7480000,0.995115,0.638,7500000,2142,1128,1139
chr3,7500000,0.955562,0.65525,7520000,2175,1128,1138
chr3,7520000,0.99488,0.65475,7540000,2180,1040,1174
chr3,7540000,0.944067,0.66895,7560000,1831,1025,1134
chr3,7560000,1,0.62805,7580000,1973,1019,1017
chr3,7580000,1,0.6333,7600000,2160,1135,1171
